,Date,Polarity
315139,2020-01-29,-0.0666666666666666
315140,2020-01-29,0.0
315141,2020-01-29,0.0333333333333333
315143,2020-01-29,1.0
315144,2020-01-29,-0.1518518518518518
315146,2020-01-29,-0.05
315148,2020-01-29,0.0681818181818181
315153,2020-01-29,0.0
315155,2020-01-29,-0.6
315156,2020-01-29,0.0
315159,2020-01-29,0.15
315161,2020-01-29,-0.45
315162,2020-01-29,0.0
315164,2020-01-29,-0.35
315165,2020-01-29,0.0
315167,2020-01-29,-0.6999999999999998
315168,2020-01-29,0.0
315174,2020-01-29,0.1
315175,2020-01-29,0.0
315176,2020-01-29,0.25
315177,2020-01-29,0.0
315179,2020-01-29,0.0
315180,2020-01-29,0.5
315183,2020-01-29,0.0
315184,2020-01-29,0.0
315185,2020-01-29,0.0
315186,2020-01-29,0.0
315187,2020-01-29,-1.0
315188,2020-01-29,0.5
315189,2020-01-29,0.0166666666666666
315190,2020-01-29,0.2
315191,2020-01-29,-0.18
315192,2020-01-29,-0.1555555555555555
315193,2020-01-29,0.0
315194,2020-01-29,-0.2
315195,2020-01-29,0.0
315196,2020-01-29,0.0
315197,2020-01-29,0.5
315200,2020-01-29,-0.5
315201,2020-01-29,0.325
315202,2020-01-29,0.1875
315204,2020-01-29,0.1363636363636363
315205,2020-01-29,0.0
315206,2020-01-29,0.0
315207,2020-01-29,0.0
315208,2020-01-29,0.25
315209,2020-01-29,0.25
315211,2020-01-29,0.3571428571428571
315212,2020-01-29,-0.175
315213,2020-01-29,0.0
315214,2020-01-29,0.0
315215,2020-01-29,0.0
315216,2020-01-29,0.0
315218,2020-01-29,0.1363636363636363
315219,2020-01-29,-0.2142857142857142
315220,2020-01-29,-0.1875
315221,2020-01-29,0.13125
315222,2020-01-29,0.0
315223,2020-01-29,0.075
315224,2020-01-29,0.0
315225,2020-01-29,0.125
315226,2020-01-29,0.0
315227,2020-01-29,0.0
315230,2020-01-29,0.5
315231,2020-01-29,-0.4833333333333333
315232,2020-01-29,0.4000000000000001
315233,2020-01-29,0.0
315234,2020-01-29,0.0
315235,2020-01-29,0.0
315236,2020-01-29,0.2333333333333333
315238,2020-01-29,0.0
315239,2020-01-29,0.0
315240,2020-01-29,0.0
315241,2020-01-29,0.0
315243,2020-01-29,0.0
315244,2020-01-29,-0.0714285714285713
315245,2020-01-29,0.25
315249,2020-01-29,0.0
315250,2020-01-29,0.0
315252,2020-01-29,0.1481818181818182
315254,2020-01-29,0.0
315255,2020-01-29,0.2083333333333333
315257,2020-01-29,0.0
315260,2020-01-29,0.25
315262,2020-01-29,0.0
315264,2020-01-29,0.0
315265,2020-01-29,0.0
315266,2020-01-29,0.25
315267,2020-01-29,0.1363636363636363
315268,2020-01-29,0.0
315269,2020-01-29,0.0
315270,2020-01-29,0.35
315271,2020-01-29,0.3
315272,2020-01-29,0.4
315273,2020-01-29,0.7
315274,2020-01-29,0.0
315276,2020-01-29,0.4
315277,2020-01-29,0.0
315278,2020-01-29,0.0
315280,2020-01-29,0.0
315281,2020-01-29,0.0
315282,2020-01-29,0.4125
315284,2020-01-29,-0.6
315285,2020-01-29,0.0
315286,2020-01-29,0.0
315287,2020-01-29,-0.06875
315288,2020-01-29,0.7
315289,2020-01-29,0.0
315290,2020-01-29,-0.1333333333333333
315294,2020-01-29,0.15
315296,2020-01-29,0.25
315298,2020-01-29,0.0
315300,2020-01-29,0.0
315301,2020-01-29,0.0
315304,2020-01-29,0.0
315305,2020-01-29,0.2
315306,2020-01-29,0.8
315309,2020-01-29,-0.45
315311,2020-01-29,-0.05
315312,2020-01-29,0.0
315314,2020-01-29,0.0
315315,2020-01-29,0.25
315316,2020-01-29,0.25
315317,2020-01-29,0.0
315319,2020-01-29,0.0
315320,2020-01-29,0.0
315321,2020-01-29,0.1363636363636363
315326,2020-01-29,0.0
315327,2020-01-29,0.0
315328,2020-01-29,0.0
315329,2020-01-29,0.3999999999999999
315331,2020-01-29,0.5
315332,2020-01-29,0.3636363636363636
315333,2020-01-29,-0.4499999999999999
315334,2020-01-29,0.0
315338,2020-01-29,0.0
315339,2020-01-29,0.5
315340,2020-01-29,0.1
315343,2020-01-29,0.0
315346,2020-01-29,-0.25
315347,2020-01-29,0.0
315348,2020-01-29,0.1428571428571428
315350,2020-01-29,0.2857142857142857
315352,2020-01-29,0.2333333333333333
315353,2020-01-29,0.0
315354,2020-01-29,0.0
315355,2020-01-29,0.0681818181818181
315357,2020-01-29,0.5
315359,2020-01-29,0.009090909090909
315360,2020-01-29,0.0
315361,2020-01-29,0.0
315363,2020-01-29,0.0
315364,2020-01-29,0.0
315365,2020-01-29,0.4
315367,2020-01-29,-0.0625
315368,2020-01-29,0.6666666666666666
315370,2020-01-29,0.0
315371,2020-01-29,0.25
315372,2020-01-29,0.0
315373,2020-01-29,0.0
315374,2020-01-29,-0.0833333333333333
315375,2020-01-29,0.0
315378,2020-01-29,0.0
315379,2020-01-29,0.0
315380,2020-01-29,0.0
315382,2020-01-29,0.05
315384,2020-01-29,0.2
315386,2020-01-29,0.25
315387,2020-01-29,0.0
315390,2020-01-29,0.0
315393,2020-01-29,0.0
315396,2020-01-29,-0.9099999999999998
315397,2020-01-29,-0.1555555555555555
315398,2020-01-29,0.0
315399,2020-01-29,0.0
315400,2020-01-29,0.4
315402,2020-01-29,0.0
315403,2020-01-29,0.5
315404,2020-01-29,0.0
315405,2020-01-29,0.0
315408,2020-01-29,-0.2
315412,2020-01-29,0.0
315414,2020-01-29,0.05
315418,2020-01-29,0.0
315419,2020-01-29,0.0
315420,2020-01-29,0.1
315421,2020-01-29,0.0
315422,2020-01-29,0.1
315424,2020-01-29,0.0454545454545454
315425,2020-01-29,0.35
315426,2020-01-29,0.0
315427,2020-01-29,0.0
315428,2020-01-29,0.0
315432,2020-01-29,0.0
315433,2020-01-29,0.0
315435,2020-01-29,0.0
315436,2020-01-29,0.6666666666666666
315437,2020-01-29,0.0
315439,2020-01-29,0.4
315440,2020-01-29,-0.25
315441,2020-01-29,0.1363636363636363
315442,2020-01-29,0.0
315443,2020-01-29,0.0
315445,2020-01-29,0.0
315446,2020-01-29,0.0
315447,2020-01-29,0.0333333333333333
315448,2020-01-29,0.0
315449,2020-01-29,0.0
315450,2020-01-29,0.0
315451,2020-01-29,0.0
315452,2020-01-29,0.0
315454,2020-01-29,-0.125
315457,2020-01-29,0.2
315458,2020-01-29,0.0
315459,2020-01-29,0.0
315460,2020-01-29,0.0
315463,2020-01-29,0.08
315464,2020-01-29,0.0
315465,2020-01-29,-0.2
315466,2020-01-29,0.0
315469,2020-01-29,0.0
315470,2020-01-29,0.0
315471,2020-01-29,0.0
315473,2020-01-29,0.25
315474,2020-01-29,-0.2
315476,2020-01-29,0.5
315479,2020-01-29,-0.05
315480,2020-01-29,0.0
315483,2020-01-29,0.2
315484,2020-01-29,0.875
315485,2020-01-29,-0.25
315486,2020-01-29,-0.6
315488,2020-01-29,0.0
315489,2020-01-29,0.0
315492,2020-01-29,0.4125
315493,2020-01-29,0.0
315495,2020-01-29,0.0
315497,2020-01-29,-0.5
315501,2020-01-29,0.0
315502,2020-01-29,0.0
315506,2020-01-29,0.5
315507,2020-01-29,-0.2277777777777778
315508,2020-01-29,-0.15
315509,2020-01-29,0.0
315510,2020-01-29,-0.25
315512,2020-01-29,0.0
315513,2020-01-29,0.0
315515,2020-01-29,0.2333333333333333
315516,2020-01-29,-0.3333333333333333
315517,2020-01-29,0.0
315519,2020-01-29,0.0
315522,2020-01-29,0.325
315523,2020-01-29,0.6
315524,2020-01-29,0.1363636363636363
315525,2020-01-29,0.5
315526,2020-01-29,0.0
315527,2020-01-29,0.15
315529,2020-01-29,-0.1
315535,2020-01-29,0.0
315536,2020-01-29,0.125
315538,2020-01-29,0.0
315539,2020-01-29,-0.1166666666666666
315541,2020-01-29,0.4166666666666667
315543,2020-01-29,0.5
315544,2020-01-29,0.0
315545,2020-01-29,0.1666666666666666
315547,2020-01-29,0.0
315548,2020-01-29,0.35
315549,2020-01-29,0.0
315552,2020-01-29,0.1
315554,2020-01-29,0.0
315555,2020-01-29,0.0
315556,2020-01-29,0.0
315557,2020-01-29,1.0
315558,2020-01-29,0.0
315559,2020-01-29,0.4125
315560,2020-01-29,-0.1
315563,2020-01-29,0.0
315564,2020-01-29,0.0
315565,2020-01-29,0.5
315566,2020-01-29,0.0
315568,2020-01-29,0.2749999999999999
315569,2020-01-29,0.0
315572,2020-01-29,-0.125
315573,2020-01-29,0.0
315574,2020-01-29,0.0
315576,2020-01-29,0.0
315577,2020-01-29,0.0
315579,2020-01-29,0.3
315580,2020-01-29,0.0
315582,2020-01-29,0.2
315583,2020-01-29,-0.0625
315584,2020-01-29,0.0
315585,2020-01-29,0.25
315587,2020-01-29,0.0
315588,2020-01-29,0.0
315589,2020-01-29,-0.3
315593,2020-01-29,0.0
315594,2020-01-29,0.0
315597,2020-01-29,0.0
315598,2020-01-29,0.0
315599,2020-01-29,0.1333333333333333
315600,2020-01-29,-0.1
315601,2020-01-29,0.0
315603,2020-01-29,-0.2
315604,2020-01-29,0.2333333333333333
315606,2020-01-29,0.0
315607,2020-01-29,0.0
315608,2020-01-29,0.0
315612,2020-01-29,-0.3
315613,2020-01-29,0.0
315614,2020-01-29,0.1363636363636363
315616,2020-01-29,0.7
315618,2020-01-29,0.0
315619,2020-01-29,0.0
315621,2020-01-29,0.0
315622,2020-01-29,0.1363636363636363
315623,2020-01-29,0.25
315624,2020-01-29,0.0
315626,2020-01-29,0.3
315630,2020-01-29,0.1
315631,2020-01-29,0.0
315632,2020-01-29,0.0
315634,2020-01-29,0.0
315635,2020-01-29,0.0
315636,2020-01-29,0.15
315639,2020-01-29,0.0
315640,2020-01-29,0.0
315641,2020-01-29,0.5
315643,2020-01-29,0.0
315646,2020-01-29,0.0
315647,2020-01-29,0.0
315648,2020-01-29,0.0
315653,2020-01-29,0.0
315654,2020-01-29,0.0
315655,2020-01-29,0.0
315656,2020-01-29,0.0
315657,2020-01-29,0.0
315658,2020-01-29,0.5
315659,2020-01-29,-0.4571428571428572
315661,2020-01-29,0.0
315662,2020-01-29,0.0
315664,2020-01-29,-0.2
315665,2020-01-29,0.5
315666,2020-01-29,0.375
315667,2020-01-29,0.0
315668,2020-01-29,-0.25
315669,2020-01-29,0.0
320515,2020-01-29,0.0
320516,2020-01-29,0.0
320518,2020-01-29,0.25
320519,2020-01-29,0.0
320521,2020-01-29,0.0
320524,2020-01-29,0.0
320525,2020-01-29,0.03125
320526,2020-01-29,0.25
320527,2020-01-29,-0.6
320529,2020-01-29,0.1
320531,2020-01-29,0.1363636363636363
320532,2020-01-29,0.15625
320535,2020-01-29,0.0
320537,2020-01-29,0.0
320538,2020-01-29,0.0
320540,2020-01-29,0.18
320541,2020-01-29,0.0
320542,2020-01-29,0.0
320544,2020-01-29,0.0
320545,2020-01-29,-0.1
320546,2020-01-29,0.25
320547,2020-01-29,0.25
320548,2020-01-29,0.0
320549,2020-01-29,0.0
320550,2020-01-29,0.0
320552,2020-01-29,0.1363636363636363
320553,2020-01-29,0.0
320555,2020-01-29,0.2
320556,2020-01-29,0.5
320557,2020-01-29,0.33
320558,2020-01-29,0.0999999999999999
320559,2020-01-29,0.0
320561,2020-01-29,0.0
320563,2020-01-29,0.0
320564,2020-01-29,0.0
320565,2020-01-29,0.0
320566,2020-01-29,-0.0777777777777777
320567,2020-01-29,0.0
320568,2020-01-29,-0.0625
320569,2020-01-29,0.1363636363636363
320570,2020-01-29,0.0
320572,2020-01-29,-0.125
320573,2020-01-29,0.4181818181818181
320575,2020-01-29,0.0
320576,2020-01-29,0.0
320577,2020-01-29,0.0
320578,2020-01-29,0.0
320580,2020-01-29,0.0
320581,2020-01-29,0.15
320582,2020-01-29,0.0
320583,2020-01-29,0.0
320587,2020-01-29,0.0
320588,2020-01-29,0.0
320590,2020-01-29,0.0
320591,2020-01-29,0.0
320592,2020-01-29,0.2857142857142857
320593,2020-01-29,0.2681818181818182
320594,2020-01-29,0.6
320599,2020-01-29,-0.125
320600,2020-01-29,0.0
320601,2020-01-29,0.0
320602,2020-01-29,-0.1
320603,2020-01-29,0.0
320604,2020-01-29,0.0
320605,2020-01-29,0.0
320607,2020-01-29,0.0
320608,2020-01-29,0.1
320609,2020-01-29,-0.1
320612,2020-01-29,0.0
320613,2020-01-29,0.0
320614,2020-01-29,0.0454545454545454
320617,2020-01-29,0.0
320618,2020-01-29,-0.1555555555555555
320619,2020-01-29,0.3681818181818181
320620,2020-01-29,0.5
320621,2020-01-29,0.1625
320622,2020-01-29,0.25
320624,2020-01-29,0.0
320625,2020-01-29,0.0
320626,2020-01-29,-0.4
320627,2020-01-29,0.0
320628,2020-01-29,-0.1
320629,2020-01-29,0.0
320630,2020-01-29,0.0
320631,2020-01-29,-0.45
320632,2020-01-29,0.0
320633,2020-01-29,-0.1
320634,2020-01-29,0.21875
320635,2020-01-29,0.0
320636,2020-01-29,0.0454545454545454
320637,2020-01-29,-0.25
320640,2020-01-29,0.0
320641,2020-01-29,0.4
320642,2020-01-29,0.1
320644,2020-01-29,0.3833333333333333
320645,2020-01-29,0.2214285714285714
320646,2020-01-29,0.25
320647,2020-01-29,0.0714285714285714
320648,2020-01-29,0.0
320649,2020-01-29,0.0
320650,2020-01-29,0.0
320652,2020-01-29,0.0
320653,2020-01-29,0.0681818181818181
320654,2020-01-29,0.0
320655,2020-01-29,0.0
320656,2020-01-29,0.1
320657,2020-01-29,0.0
320658,2020-01-29,0.3787878787878787
320660,2020-01-29,0.03125
320661,2020-01-29,0.0
320662,2020-01-29,0.4
320663,2020-01-29,0.4583333333333333
320664,2020-01-29,0.0
320665,2020-01-29,0.03125
320666,2020-01-29,-0.3
320671,2020-01-29,0.175
320674,2020-01-29,0.0
320676,2020-01-29,0.125
320679,2020-01-29,0.8
320680,2020-01-29,0.0
320684,2020-01-29,0.0
320685,2020-01-29,0.0
320687,2020-01-29,0.0
320688,2020-01-29,0.0
320689,2020-01-29,0.0
320690,2020-01-29,0.0
320691,2020-01-29,0.2583333333333333
320692,2020-01-29,0.0
320693,2020-01-29,0.0
320694,2020-01-29,0.0
320696,2020-01-29,-0.1
320698,2020-01-29,0.0
320699,2020-01-29,-0.125
320701,2020-01-29,-0.2
320702,2020-01-29,0.0
320703,2020-01-29,-0.1555555555555555
320704,2020-01-29,0.0
320705,2020-01-29,-0.0666666666666666
320707,2020-01-29,0.7
320708,2020-01-29,0.4125
320709,2020-01-29,0.0
320711,2020-01-29,0.0
320712,2020-01-29,0.25
320714,2020-01-29,0.0
320715,2020-01-29,0.5
320716,2020-01-29,-0.5
320717,2020-01-29,0.1666666666666666
320719,2020-01-29,0.0
320720,2020-01-29,0.0
320722,2020-01-29,0.2
320723,2020-01-29,0.1363636363636363
320724,2020-01-29,-0.3
320726,2020-01-29,0.1363636363636363
320728,2020-01-29,0.0
320729,2020-01-29,0.0
320731,2020-01-29,0.1363636363636363
320732,2020-01-29,0.1363636363636363
320733,2020-01-29,0.0
320734,2020-01-29,0.1681818181818181
320736,2020-01-29,0.0
320737,2020-01-29,0.1363636363636363
320738,2020-01-29,0.0
320741,2020-01-29,0.0
320742,2020-01-29,0.1363636363636363
320743,2020-01-29,0.0
320744,2020-01-29,0.0
320745,2020-01-29,0.2083333333333333
320746,2020-01-29,0.1363636363636363
320747,2020-01-29,0.25
320748,2020-01-29,0.0
320749,2020-01-29,0.1
320750,2020-01-29,0.0
320751,2020-01-29,0.1363636363636363
320752,2020-01-29,0.0
320754,2020-01-29,0.0
320755,2020-01-29,0.4125
320757,2020-01-29,0.0
320758,2020-01-29,0.25
320759,2020-01-29,-0.125
320760,2020-01-29,0.0
320762,2020-01-29,0.0
320763,2020-01-29,0.0
320764,2020-01-29,0.0
320765,2020-01-29,0.0
320766,2020-01-29,-0.1944444444444444
320768,2020-01-29,0.0
320769,2020-01-29,0.0
320770,2020-01-29,0.0
320771,2020-01-29,-0.1666666666666666
320772,2020-01-29,0.0
320773,2020-01-29,0.1363636363636363
320774,2020-01-29,-0.1
320775,2020-01-29,0.0121212121212121
320776,2020-01-29,0.0
320777,2020-01-29,0.0
320778,2020-01-29,0.1363636363636363
320779,2020-01-29,0.4
320780,2020-01-29,0.1
320781,2020-01-29,0.0
320782,2020-01-29,0.0
320784,2020-01-29,0.875
320786,2020-01-29,0.0
320788,2020-01-29,0.25
320790,2020-01-29,0.1444444444444444
320791,2020-01-29,0.0
320792,2020-01-29,0.0
320793,2020-01-29,0.2
320794,2020-01-29,0.4
320795,2020-01-29,0.25
320796,2020-01-29,0.3333333333333333
320797,2020-01-29,0.0
320798,2020-01-29,0.0
320799,2020-01-29,0.0
320800,2020-01-29,-0.2
320801,2020-01-29,0.6666666666666666
320802,2020-01-29,0.2181818181818181
320804,2020-01-29,-0.125
320806,2020-01-29,0.0
320807,2020-01-29,-0.1
320808,2020-01-29,0.4333333333333333
320809,2020-01-29,-0.0499999999999999
320810,2020-01-29,0.0
320811,2020-01-29,0.0999999999999999
320812,2020-01-29,0.35
320813,2020-01-29,0.0916666666666666
320814,2020-01-29,0.0
320815,2020-01-29,0.2333333333333333
320816,2020-01-29,-0.0499999999999999
320817,2020-01-29,0.0
320819,2020-01-29,0.0
320820,2020-01-29,0.3333333333333333
320821,2020-01-29,-0.5
320822,2020-01-29,0.4
320823,2020-01-29,-0.625
320824,2020-01-29,0.125
320825,2020-01-29,0.0
320826,2020-01-29,0.0
320828,2020-01-29,0.0
320829,2020-01-29,0.0
320833,2020-01-29,0.0
320834,2020-01-29,0.0
320835,2020-01-29,0.0
320836,2020-01-29,0.0
320837,2020-01-29,-0.1
320838,2020-01-29,0.0
320839,2020-01-29,0.0
320840,2020-01-29,-0.1
320841,2020-01-29,0.0
320842,2020-01-29,0.8
320843,2020-01-29,-0.125
320846,2020-01-29,0.0
320847,2020-01-29,0.35
320848,2020-01-29,0.0
320851,2020-01-29,0.0
320852,2020-01-29,0.5
320854,2020-01-29,-0.4
320855,2020-01-29,0.0
320857,2020-01-29,0.5
320858,2020-01-29,-0.2
320859,2020-01-29,0.0
320860,2020-01-29,0.2
320861,2020-01-29,0.2121212121212121
320863,2020-01-29,-0.1
320865,2020-01-29,0.0
320867,2020-01-29,0.0
320869,2020-01-29,0.0
320870,2020-01-29,0.2333333333333333
320871,2020-01-29,0.0
320872,2020-01-29,0.05
320874,2020-01-29,0.0
320876,2020-01-29,0.0
320877,2020-01-29,0.0681818181818181
320878,2020-01-29,0.0
320880,2020-01-29,0.25
320882,2020-01-29,0.0
320884,2020-01-29,0.0
320885,2020-01-29,0.0
320886,2020-01-29,0.2
320888,2020-01-29,-0.0125
320889,2020-01-29,0.15
320890,2020-01-29,-0.25
320891,2020-01-29,0.0
320893,2020-01-29,-0.1
320896,2020-01-29,0.1363636363636363
320898,2020-01-29,0.0
320899,2020-01-29,0.0
320900,2020-01-29,0.0
320904,2020-01-29,0.25
320905,2020-01-29,0.5
320906,2020-01-29,0.0
320907,2020-01-29,0.0
320908,2020-01-29,0.0
320910,2020-01-29,1.0
320911,2020-01-29,-0.8
320912,2020-01-29,0.0
320913,2020-01-29,0.0
320914,2020-01-29,0.6
320915,2020-01-29,0.0
320918,2020-01-29,0.2681818181818182
320919,2020-01-29,0.1
320920,2020-01-29,-0.075
320922,2020-01-29,0.0
320923,2020-01-29,-0.0666666666666666
320925,2020-01-29,0.0
320927,2020-01-29,0.0
320928,2020-01-29,-0.1
320929,2020-01-29,0.0
320931,2020-01-29,0.0
320933,2020-01-29,0.0
320935,2020-01-29,0.4553571428571428
320936,2020-01-29,0.0
320937,2020-01-29,0.0
320938,2020-01-29,0.1
320939,2020-01-29,0.5
320940,2020-01-29,0.0805555555555555
320941,2020-01-29,-0.125
320943,2020-01-29,-0.1833333333333333
320944,2020-01-29,0.0
320946,2020-01-29,-0.3
320948,2020-01-29,0.1
320949,2020-01-29,0.0
320950,2020-01-29,0.0
320951,2020-01-29,0.3333333333333333
320953,2020-01-29,0.0
320954,2020-01-29,0.0
320955,2020-01-29,-0.1
320957,2020-01-29,0.1787878787878788
320958,2020-01-29,0.0
320959,2020-01-29,0.0
320960,2020-01-29,0.0
320961,2020-01-29,0.0
320962,2020-01-29,0.0
320963,2020-01-29,0.0
320964,2020-01-29,0.0
320965,2020-01-29,0.1363636363636363
320967,2020-01-29,0.0
320968,2020-01-29,0.1363636363636363
320969,2020-01-29,0.13
320971,2020-01-29,-0.3
320973,2020-01-29,0.1
320974,2020-01-29,0.125
320976,2020-01-29,0.1333333333333333
320977,2020-01-29,0.0
320978,2020-01-29,0.0
320979,2020-01-29,0.4
320980,2020-01-29,0.0
320982,2020-01-29,0.1666666666666666
320983,2020-01-29,-0.3928571428571428
320984,2020-01-29,-0.1
320985,2020-01-29,0.0
320986,2020-01-29,0.0
320987,2020-01-29,-0.0625
320989,2020-01-29,0.2857142857142857
320990,2020-01-29,-0.1555555555555555
320991,2020-01-29,0.5
320994,2020-01-29,0.0
320995,2020-01-29,-0.3125
320996,2020-01-29,-0.35
320997,2020-01-29,0.0166666666666666
320998,2020-01-29,0.025
321000,2020-01-29,-0.2916666666666667
321002,2020-01-29,0.0
321003,2020-01-29,0.2333333333333333
321006,2020-01-29,0.2
321009,2020-01-29,0.0
321010,2020-01-29,0.0
321013,2020-01-29,-0.0777777777777777
321014,2020-01-29,0.0
321016,2020-01-29,-0.125
321017,2020-01-29,0.5
321018,2020-01-29,0.35
321020,2020-01-29,0.0
321021,2020-01-29,0.0
321022,2020-01-29,0.0
321024,2020-01-29,0.35
321025,2020-01-29,0.0
321028,2020-01-29,0.0
321029,2020-01-29,0.0
321032,2020-01-29,0.25
321033,2020-01-29,0.1363636363636363
321035,2020-01-29,0.061111111111111
321037,2020-01-29,-0.1
321038,2020-01-29,0.0
321039,2020-01-29,0.0
321042,2020-01-29,-0.125
321043,2020-01-29,0.0
321044,2020-01-29,-0.35
321045,2020-01-29,0.0833333333333333
321046,2020-01-29,0.0
321047,2020-01-29,0.4333333333333333
321049,2020-01-29,0.0
321050,2020-01-29,-0.1
321051,2020-01-29,0.1363636363636363
321052,2020-01-29,0.0121212121212121
321053,2020-01-29,0.5
321054,2020-01-29,0.0
321057,2020-01-29,0.0
321058,2020-01-29,0.0
321060,2020-01-29,0.2333333333333333
321061,2020-01-29,0.2333333333333333
321062,2020-01-29,-0.2
321063,2020-01-29,0.2386363636363636
321065,2020-01-29,0.0
321066,2020-01-29,0.0
321067,2020-01-29,-0.325
321068,2020-01-29,0.2386363636363636
321069,2020-01-29,0.2333333333333333
321070,2020-01-29,0.3125
321071,2020-01-29,0.0
321072,2020-01-29,0.0
321073,2020-01-29,0.6
321074,2020-01-29,0.0
321076,2020-01-29,0.2386363636363636
321077,2020-01-29,0.0
321078,2020-01-29,-0.1583333333333333
321079,2020-01-29,-0.1722222222222222
321081,2020-01-29,0.2386363636363636
321082,2020-01-29,0.0
321083,2020-01-29,0.0
321085,2020-01-29,-0.125
321086,2020-01-29,0.15
321087,2020-01-29,0.0
321088,2020-01-29,0.45
321089,2020-01-29,0.0
321090,2020-01-29,0.4333333333333333
321091,2020-01-29,0.2386363636363636
321093,2020-01-29,-0.1
321095,2020-01-29,0.4333333333333333
321097,2020-01-29,-0.125
321101,2020-01-29,0.2386363636363636
321102,2020-01-29,0.0
321104,2020-01-29,0.0
321105,2020-01-29,0.2386363636363636
321106,2020-01-29,0.0
321107,2020-01-29,0.2681818181818182
321110,2020-01-29,0.0
321111,2020-01-29,0.5
321112,2020-01-29,0.0
321113,2020-01-29,0.2625
321114,2020-01-29,0.1
321115,2020-01-29,0.0
321117,2020-01-29,-0.4333333333333333
321118,2020-01-29,0.0
321119,2020-01-29,0.6
321120,2020-01-29,0.1363636363636363
321121,2020-01-29,0.0
321123,2020-01-29,0.0
321124,2020-01-29,0.0771428571428571
321125,2020-01-29,0.2333333333333333
321126,2020-01-29,-0.0333333333333333
321130,2020-01-29,-0.3
321131,2020-01-29,0.5333333333333333
321132,2020-01-29,0.0
321133,2020-01-29,-0.2
321134,2020-01-29,0.0
321137,2020-01-29,0.5
321138,2020-01-29,-0.5
321141,2020-01-29,0.0
321143,2020-01-29,0.35
321145,2020-01-29,-0.4000000000000001
321147,2020-01-29,0.0
321148,2020-01-29,0.1363636363636363
321149,2020-01-29,0.0
321151,2020-01-29,-0.2
321152,2020-01-29,0.0
321155,2020-01-29,-0.2333333333333333
321156,2020-01-29,0.0
321157,2020-01-29,0.0
321160,2020-01-29,-0.8
321161,2020-01-29,0.0
321163,2020-01-29,0.0
321166,2020-01-29,0.0
321167,2020-01-29,0.25
321169,2020-01-29,0.1363636363636363
321170,2020-01-29,0.0
321171,2020-01-29,0.0
321173,2020-01-29,0.0
321174,2020-01-29,0.0
321176,2020-01-29,0.0
321177,2020-01-29,0.25
321180,2020-01-29,0.2
321182,2020-01-29,-0.1
321183,2020-01-29,0.0
321186,2020-01-29,0.2333333333333333
321187,2020-01-29,0.0
321188,2020-01-29,0.4
321190,2020-01-29,0.1363636363636363
321194,2020-01-29,0.0
321197,2020-01-29,0.125
321198,2020-01-29,0.0
321200,2020-01-29,0.0
321202,2020-01-29,0.2333333333333333
321203,2020-01-29,-0.45
321204,2020-01-29,0.0
321205,2020-01-29,0.0
321206,2020-01-29,0.0
321207,2020-01-29,0.0
321208,2020-01-29,0.0
321209,2020-01-29,0.0
321211,2020-01-29,-0.2
321212,2020-01-29,0.0
321215,2020-01-29,0.0
321217,2020-01-29,0.0
321218,2020-01-29,0.2
321219,2020-01-29,0.0
321220,2020-01-29,-0.125
321221,2020-01-29,0.0
321222,2020-01-29,1.0
321223,2020-01-29,0.375
321224,2020-01-29,-0.2333333333333333
321225,2020-01-29,0.0
321226,2020-01-29,-0.2333333333333333
321227,2020-01-29,0.5
321228,2020-01-29,0.2583333333333333
321229,2020-01-29,0.0
321230,2020-01-29,0.3333333333333333
321231,2020-01-29,0.1363636363636363
321232,2020-01-29,0.0
321233,2020-01-29,-0.4
321234,2020-01-29,-0.1880952380952381
321235,2020-01-29,-0.0166666666666666
321236,2020-01-29,0.5
321237,2020-01-29,0.0
321238,2020-01-29,0.0
321239,2020-01-29,0.0
321242,2020-01-29,0.0
321243,2020-01-29,-0.1583333333333333
321244,2020-01-29,0.0
321245,2020-01-29,0.0
321246,2020-01-29,-0.6
321247,2020-01-29,0.0681818181818181
321248,2020-01-29,-0.35
321249,2020-01-29,0.0
321250,2020-01-29,1.0
321252,2020-01-29,0.0056818181818181
321253,2020-01-29,0.0
321254,2020-01-29,-0.125
321255,2020-01-29,0.0
321257,2020-01-29,0.15
321258,2020-01-29,0.25
321260,2020-01-29,0.0
321261,2020-01-29,0.0
321263,2020-01-29,0.0
321264,2020-01-29,0.0
321266,2020-01-29,0.0
321267,2020-01-29,0.0
321268,2020-01-29,0.0
321270,2020-01-29,0.0
321271,2020-01-29,-0.1666666666666666
321272,2020-01-29,0.125
321273,2020-01-29,0.0
321274,2020-01-29,0.0
321276,2020-01-29,-0.2666666666666666
321277,2020-01-29,0.4
321278,2020-01-29,0.0
321279,2020-01-29,0.3181818181818182
321280,2020-01-29,-0.65
321282,2020-01-29,0.0909090909090909
321283,2020-01-29,0.2857142857142857
321284,2020-01-29,0.5
321286,2020-01-29,0.4666666666666667
321289,2020-01-29,-0.1625
321290,2020-01-29,0.1363636363636363
321294,2020-01-29,0.0
321296,2020-01-29,0.0
321297,2020-01-29,-1.0
321299,2020-01-29,0.0
321300,2020-01-29,0.0
321301,2020-01-29,0.1
321302,2020-01-29,0.3833333333333333
321306,2020-01-29,-0.2333333333333333
321307,2020-01-29,-0.5
321310,2020-01-29,-0.0318181818181818
321311,2020-01-29,0.1166666666666666
321312,2020-01-29,0.0
321313,2020-01-29,-0.05
